time,tavg,tmin,tmax,prcp,ID
03-02-2018,27.5,16.9,32,,5
04-02-2018,27.8,17,33,,5
05-02-2018,27.1,18.4,31,,5
06-02-2018,27.6,19,34,,5
07-02-2018,26.3,21.5,31,,5
08-02-2018,25.7,18.2,32,,5
09-02-2018,26.3,16.7,31,,5
10-02-2018,25.3,17.4,29,,5
11-02-2018,24.7,17.8,28,,5
12-02-2018,24,16.6,28,,5
13-02-2018,25.3,15.8,30,,5
14-02-2018,29,16.8,35,,5
15-02-2018,29.7,26,34.2,,5
16-02-2018,29.7,20.6,34.6,,5
17-02-2018,28.9,20.4,33,,5
18-02-2018,28.4,17.9,33,,5
19-02-2018,28.2,17.4,34,,5
20-02-2018,27.7,19.4,33,,5
21-02-2018,28.8,19.2,32.2,,5
22-02-2018,28.6,19.6,33,,5
23-02-2018,28.7,20.4,33,,5
24-02-2018,30.2,19.7,35,,5
25-02-2018,30.7,20.5,37,,5
26-02-2018,30.6,20.6,36,,5
27-02-2018,30.9,20.6,38,,5
28-02-2018,30.6,21,37,,5
01-03-2018,29.3,20.2,33,,5
02-03-2018,29.5,21.4,33.4,,5
03-03-2018,29.3,22,35,,5
04-03-2018,28.4,22.6,31.6,,5
05-03-2018,28.9,20,33,,5
06-03-2018,30.5,21.6,34,,5
07-03-2018,28.2,24,32,,5
08-03-2018,27.9,20,31,,5
09-03-2018,28.9,19,35,,5
10-03-2018,28.9,22.2,33,,5
11-03-2018,31.7,20.8,38,,5
12-03-2018,31.3,19.6,39,,5
13-03-2018,31.4,22.2,36,,5
14-03-2018,31.4,23.5,37,,5
15-03-2018,28.2,24.8,30,,5
16-03-2018,29.2,23,34,0,5
17-03-2018,29.3,22.4,35,,5
18-03-2018,29,22.6,32,,5
19-03-2018,28.7,22,32,,5
20-03-2018,28.2,21,32,,5
21-03-2018,27.8,21.6,32,,5
22-03-2018,27.3,20.6,31,,5
23-03-2018,27.4,20.5,30.4,,5
24-03-2018,29,21.2,33,,5
25-03-2018,33,21.2,41,,5
26-03-2018,32.7,22.4,38.4,,5
27-03-2018,29.1,24.4,32.6,,5
28-03-2018,28.4,23.6,32.2,,5
29-03-2018,28.1,22,31.4,,5
30-03-2018,28.3,22.8,31.4,,5
31-03-2018,28.4,23.6,32,,5
01-04-2018,28.7,22.2,32,,5
02-04-2018,29,21,33,,5
03-04-2018,29.1,22,33,,5
04-04-2018,29.7,22.5,33,,5
05-04-2018,29.6,23.4,33,,5
06-04-2018,29.4,23.2,32.6,,5
07-04-2018,29.8,23.5,33.4,,5
08-04-2018,29.6,22.3,34,,5
09-04-2018,30.1,20.8,34.2,,5
10-04-2018,29.6,23.1,35,,5
11-04-2018,29.4,23.8,34,,5
12-04-2018,29.1,23.6,32,,5
13-04-2018,29.4,23.4,33,,5
14-04-2018,29.6,23.5,32.6,,5
15-04-2018,29.8,24.6,33,,5
16-04-2018,30.3,26.5,33,,5
17-04-2018,32,26.6,34.6,,5
18-04-2018,31.8,27.4,36,,5
19-04-2018,31.6,24.6,35,,5
20-04-2018,30.5,23.8,34,,5
21-04-2018,30.6,24.2,33.6,,5
22-04-2018,31.5,24.5,36,,5
23-04-2018,30.3,23.6,34.2,,5
24-04-2018,31,24.4,35,,5
25-04-2018,30.2,23.4,34.2,,5
26-04-2018,29.4,23.4,32.6,,5
27-04-2018,29.5,23,32.4,,5
28-04-2018,29.7,23.8,33.2,,5
29-04-2018,29.8,25.4,33.2,,5
30-04-2018,29.7,24.4,33,,5
01-05-2018,29.8,24.1,33.2,,5
02-05-2018,29.8,24,33,,5
03-05-2018,30.1,24.5,34,,5
04-05-2018,30.4,25.4,33.4,,5
05-05-2018,30.7,25.6,33.8,,5
06-05-2018,30.6,25.6,33.4,,5
07-05-2018,30.9,26.5,34,,5
08-05-2018,30.6,25,33.4,,5
09-05-2018,31.1,25,34.6,,5
10-05-2018,30.7,26.5,33.4,,5
11-05-2018,31.3,27,34,,5
12-05-2018,31,27.4,34.6,,5
13-05-2018,30.9,25.5,34,,5
14-05-2018,30.8,25.6,,,5
15-05-2018,30.9,26.4,33.8,,5
16-05-2018,30.9,25.8,34,,5
17-05-2018,31.6,26.5,34.4,,5
18-05-2018,31.3,28.6,34.4,,5
19-05-2018,31.2,27.1,34.2,,5
20-05-2018,31.2,25.4,34.6,,5
21-05-2018,31.2,26.5,34.4,,5
22-05-2018,30.9,26,35,,5
23-05-2018,30.9,27.5,33.2,,5
24-05-2018,31.3,27.8,34.2,,5
25-05-2018,31.3,28.4,33,,5
26-05-2018,31.7,28.4,34,,5
27-05-2018,31.7,28.6,34,,5
28-05-2018,31.4,28,,,5
29-05-2018,31.3,28.3,34.4,,5
30-05-2018,31.4,28.2,34.6,,5
31-05-2018,31.7,28.4,34.8,,5
01-06-2018,31.9,28.3,35.2,,5
02-06-2018,30.4,25,34.6,,5
03-06-2018,30.9,23,34.2,25.9,5
04-06-2018,29.7,23,34.4,0,5
05-06-2018,30.6,21.2,33,51.1,5
06-06-2018,31.6,27.4,34,0,5
07-06-2018,28.1,25.2,31,19.1,5
08-06-2018,30.6,25.6,,40.9,5
09-06-2018,27.6,24.5,30,37.1,5
10-06-2018,30.9,23.6,33,,5
11-06-2018,31.2,28.2,33.6,0.5,5
12-06-2018,31,23.5,33.4,0.8,5
13-06-2018,31.2,28.2,33.8,0,5
14-06-2018,30.7,28,,0.3,5
15-06-2018,30.1,28,33.8,7.1,5
16-06-2018,27.7,25,31,8.9,5
17-06-2018,26.9,22.5,29,58.9,5
18-06-2018,27.7,23.6,30.6,52.1,5
19-06-2018,29.6,24.5,32.6,2,5
20-06-2018,30.7,26,32.6,0.5,5
21-06-2018,30.7,27.6,33,0.3,5
22-06-2018,30.6,27.4,32.4,1,5
23-06-2018,25.8,24.2,30,16,5
24-06-2018,26.4,22.8,27,32,5
25-06-2018,27.9,22.8,29.4,230.9,5
26-06-2018,29.4,25.4,31,53.1,5
27-06-2018,29.7,26.2,32.3,2,5
28-06-2018,27,24.9,30,2,5
29-06-2018,27.6,24,31,29,5
30-06-2018,28.2,22.1,32.2,20.1,5
01-07-2018,28.9,23.7,32.6,2,5
02-07-2018,27.3,25,30,0.5,5
03-07-2018,26.6,22.3,,131.1,5
04-07-2018,28,23.2,30.6,118.1,5
05-07-2018,29.1,23.6,31,42.9,5
06-07-2018,29.2,24.2,31.2,17,5
07-07-2018,27.6,25,29,6.1,5
08-07-2018,25.5,22.6,28,131.1,5
09-07-2018,25.6,22.2,28,121.9,5
10-07-2018,26.9,22.4,28,183.9,5
11-07-2018,28.8,25.2,31,114,5
12-07-2018,28.9,28,30,5.1,5
13-07-2018,28.2,26,30.4,3,5
14-07-2018,28.1,26,29.2,16,5
15-07-2018,27.3,25.6,29,38.1,5
16-07-2018,27.7,25,29,95,5
17-07-2018,27.8,26,29.4,38.1,5
18-07-2018,28.4,25.8,31,9.9,5
19-07-2018,28.4,26.1,31.2,2,5
20-07-2018,27.7,25.3,29.4,5.1,5
21-07-2018,27.9,25,30,18,5
22-07-2018,28,25.8,29.4,0,5
23-07-2018,28,27,29.4,0,5
24-07-2018,28.1,26.2,30,4.1,5
25-07-2018,28.5,26.6,31,1,5
26-07-2018,28.1,26.8,29.6,1,5
27-07-2018,27.8,26,29.6,1,5
28-07-2018,28.5,26.8,30.4,1,5
29-07-2018,28.5,26.8,30.4,0,5
30-07-2018,28.7,27.4,31,,5
31-07-2018,28.6,27.2,31.4,0,5
01-08-2018,28.4,27,31.4,,5
02-08-2018,28.4,27,31,2,5
03-08-2018,28.2,26.5,30.6,3,5
04-08-2018,27.9,26.8,30,8.9,5
05-08-2018,28.5,26.6,30.2,7.9,5
06-08-2018,27.9,26.2,29.2,4.1,5
07-08-2018,28.3,26.6,30,2,5
08-08-2018,28.4,26.8,30,0.8,5
09-08-2018,27.7,26.5,29,2,5
10-08-2018,28.1,26.8,30,4.1,5
11-08-2018,27.8,26.2,29.4,15,5
12-08-2018,27.2,25.2,29,14,5
13-08-2018,27.5,23.2,28,10.9,5
14-08-2018,28.2,24.6,30,6.1,5
15-08-2018,27.6,22.2,29,0.5,5
16-08-2018,27.3,25,29,7.1,5
17-08-2018,27.4,23.8,29,10.9,5
18-08-2018,27.3,24.6,29.2,4.1,5
19-08-2018,27.6,25,30,7.9,5
20-08-2018,27.2,24.2,29,16,5
21-08-2018,26.7,24.6,28,5.1,5
22-08-2018,26.9,23.8,28.6,24.9,5
23-08-2018,27.4,25,30,23.1,5
24-08-2018,27.5,24,30.2,8.9,5
25-08-2018,27.5,24.4,29,5.1,5
26-08-2018,27,23.5,29.4,11.9,5
27-08-2018,27.2,25,30.4,8.9,5
28-08-2018,27.2,23.6,29,13,5
29-08-2018,28.1,25.3,30.6,0.3,5
30-08-2018,28.1,25.4,30,0,5
31-08-2018,28.1,25,30.4,7.1,5
01-09-2018,28.1,25.6,30.6,2,5
02-09-2018,27.6,25,30,16,5
03-09-2018,27.9,24.6,30,3,5
04-09-2018,28.3,24.6,30.8,5.1,5
05-09-2018,28.2,24.2,30.6,0,5
06-09-2018,28.2,24.4,30.4,0.8,5
07-09-2018,27.9,23.6,30.2,0,5
08-09-2018,28.2,23.9,30.8,1,5
09-09-2018,27.7,23.8,31,0.5,5
10-09-2018,28.1,23.6,31,7.9,5
11-09-2018,28.1,23.2,31.2,0,5
12-09-2018,28.1,23.2,31,2,5
13-09-2018,27.6,23.5,31.2,0,5
14-09-2018,27.4,23.9,30,8.9,5
15-09-2018,28.3,25,32.1,0.5,5
16-09-2018,28.4,25.4,30.3,1,5
17-09-2018,27.8,24.6,32,0,5
18-09-2018,28.8,24.2,31.6,,5
19-09-2018,27.6,23.4,29,8.9,5
20-09-2018,28.2,25.4,31.1,0,5
21-09-2018,29,25.6,31.8,2,5
22-09-2018,28.6,28,31.4,0.3,5
23-09-2018,28.7,26.6,32.4,0,5
24-09-2018,28.7,25.5,32,0,5
25-09-2018,28.9,24.4,31.8,,5
26-09-2018,29.7,24.4,32,,5
27-09-2018,29.6,25.5,33,,5
28-09-2018,29.4,25,32.4,7.1,5
29-09-2018,30.1,23.4,33,4.1,5
30-09-2018,32,25.4,36,0,5
01-10-2018,31.7,24.2,36.4,,5
02-10-2018,30.8,25.2,35,,5
03-10-2018,30.9,25,34,,5
04-10-2018,30.6,25.2,36,,5
05-10-2018,31.7,24.3,35,,5
06-10-2018,31.6,25.5,37.2,,5
07-10-2018,32,25.3,37.8,,5
08-10-2018,31.1,26.8,36,,5
09-10-2018,30.9,27.2,33.2,,5
10-10-2018,30.3,25.8,32.2,,5
11-10-2018,30.5,26.2,33.4,,5
12-10-2018,31.1,26,34.6,,5
13-10-2018,31.9,28.2,37,,5
14-10-2018,31.9,24,36,,5
15-10-2018,31.9,23.5,37,,5
16-10-2018,31.2,23.4,35.2,,5
17-10-2018,29.6,25.6,34.4,,5
18-10-2018,28.3,23.8,32.4,,5
19-10-2018,29.4,22.6,34,4.1,5
20-10-2018,30.7,24.5,35,0,5
21-10-2018,30.4,25.2,33,,5
22-10-2018,31,25.3,36,50,5
23-10-2018,31.2,22.8,37.2,0,5
24-10-2018,31.3,20.2,37.2,,5
25-10-2018,30.4,22,36,,5
26-10-2018,31.5,23.4,36.6,,5
27-10-2018,30.6,22.8,36,,5
28-10-2018,30.9,21.4,38,,5
29-10-2018,30.3,21.8,36.6,,5
30-10-2018,29.8,22.4,35.6,,5
31-10-2018,29.6,20.8,35.6,,5
01-11-2018,30.3,21.8,36,,5
02-11-2018,30.9,22.6,36.6,,5
03-11-2018,31.1,24.2,36.4,,5
04-11-2018,31.1,28,35,,5
05-11-2018,30.3,26,34,,5
06-11-2018,31.6,26.6,35.4,,5
07-11-2018,30.4,23,36,,5
08-11-2018,30,20.3,35.2,,5
09-11-2018,30.4,23.2,36,,5
10-11-2018,30.2,21.6,36,,5
11-11-2018,29.7,20.4,35,,5
12-11-2018,29.7,20,35,,5
13-11-2018,28.5,20,32.8,,5
14-11-2018,27.9,20.4,31.6,,5
15-11-2018,29.2,21.4,35,,5
16-11-2018,29.4,19.2,35,,5
17-11-2018,29.8,19.6,35,,5
18-11-2018,28.8,20.2,33,,5
19-11-2018,28.9,20.2,33.8,,5
20-11-2018,29.9,23.8,34,,5
21-11-2018,30.5,24.6,34,,5
22-11-2018,30.4,23.8,35,,5
23-11-2018,29.7,25,35.4,,5
24-11-2018,29.6,20.4,35,,5
25-11-2018,29.2,21,33.4,,5
26-11-2018,29.1,21,35.2,,5
27-11-2018,29.1,21.2,35.4,,5
28-11-2018,28.7,19.6,35,,5
29-11-2018,28.5,19.4,35,,5
30-11-2018,28.4,20,34.4,,5
01-12-2018,28.2,19.4,33.8,,5
02-12-2018,27.5,19,33.4,,5
03-12-2018,27.8,20,33.4,,5
04-12-2018,28.8,21.4,34.2,,5
05-12-2018,28.6,21.2,33,,5
06-12-2018,28.6,19.8,33,,5
07-12-2018,28.1,19.8,32,,5
08-12-2018,27.8,18.4,32,,5
09-12-2018,26.2,17,30.4,,5
10-12-2018,25.8,16.8,31,,5
11-12-2018,26.2,16,31,,5
12-12-2018,26.3,18.4,30,,5
13-12-2018,26.3,17.9,30.2,,5
14-12-2018,27.4,20.8,32.2,,5
15-12-2018,27.7,22.6,32.2,,5
16-12-2018,26.7,23.2,32.6,,5
17-12-2018,25.2,19,31.6,,5
18-12-2018,25.6,17.8,31.6,,5
19-12-2018,24.8,17.4,29.4,,5
20-12-2018,24.9,15,31.4,,5
21-12-2018,25.9,16,31.4,,5
22-12-2018,26.6,16.1,32,,5
23-12-2018,27.3,17.6,33,,5
24-12-2018,27.3,18.8,32,,5
25-12-2018,26.6,19.4,31.6,,5
26-12-2018,24.1,17.4,29,,5
27-12-2018,24.4,12.4,30.2,,5
28-12-2018,24.6,15.8,30.8,,5
29-12-2018,25.1,20,31.8,,5
30-12-2018,25.3,15.6,32,,5
31-12-2018,25.3,15.4,31.4,,5
01-01-2019,24.8,14.8,32,,5
02-01-2019,25.5,14.6,31,,5
03-01-2019,25.4,14.7,32,,5
04-01-2019,26.3,15,33,,5
05-01-2019,24.8,15.2,30,,5
06-01-2019,24.7,14.4,31,,5
07-01-2019,25.7,14.2,32.9,,5
08-01-2019,25.2,16.3,32,,5
09-01-2019,24.2,13.8,29.4,,5
10-01-2019,25.5,14.6,31,,5
11-01-2019,24.6,15.4,30.6,,5
12-01-2019,24,15.2,29.2,,5
13-01-2019,24.2,14,29.6,,5
14-01-2019,26.2,15.1,33,,5
15-01-2019,27.6,19.6,32,,5
16-01-2019,26.9,18,32.6,,5
17-01-2019,26.9,16.8,32.4,,5
18-01-2019,27.1,16.4,32,,5
19-01-2019,27.3,16.5,34,,5
20-01-2019,27.2,17.9,33,,5
21-01-2019,25.2,18.2,30,,5
22-01-2019,25.1,18.4,29,,5
23-01-2019,23.4,20.2,27,,5
24-01-2019,23.1,15,28,,5
25-01-2019,22.8,13.4,28,,5
26-01-2019,23.6,13.2,29.6,,5
27-01-2019,24.7,18.6,29,,5
28-01-2019,24.8,18.2,30.6,,5
29-01-2019,25.1,19.4,30.6,,5
30-01-2019,25.7,15.4,31,,5
31-01-2019,25.2,15.4,30,,5
01-02-2019,25.3,16.4,29.6,,5
02-02-2019,24.8,16,28,,5
03-02-2019,26.6,17.8,31,,5
04-02-2019,27.8,19,34,,5
05-02-2019,26.8,19.6,33,,5
06-02-2019,24.8,21,28.6,,5
07-02-2019,23.2,17.6,27,,5
08-02-2019,20.9,15,24,,5
09-02-2019,22.2,11,29.2,,5
10-02-2019,25.1,12.4,31.2,,5
11-02-2019,26.9,15.4,33,,5
12-02-2019,29.4,17.8,35,,5
13-02-2019,27.7,19.6,32.4,,5
14-02-2019,26.8,19.2,32,,5
15-02-2019,25.3,20,30.2,,5
16-02-2019,25,15.4,30,,5
17-02-2019,24.6,14.6,29.2,,5
18-02-2019,25.6,15.6,30.8,,5
19-02-2019,27.1,16,32,,5
20-02-2019,25.9,18.2,30,,5
21-02-2019,25.9,20,29,,5
22-02-2019,27.5,21.2,31,,5
23-02-2019,28.6,18.8,34.6,,5
24-02-2019,28.2,19.2,35,,5
25-02-2019,27.6,17.5,32,,5
26-02-2019,26.6,20,33,,5
27-02-2019,25.4,17.8,29.2,,5
28-02-2019,26.1,18.2,30.2,,5
01-03-2019,26.3,16.2,30.8,,5
02-03-2019,26.5,18,31,,5
03-03-2019,25.8,20.2,29.2,,5
04-03-2019,25.9,20.4,29.8,,5
05-03-2019,25.8,20.6,29.2,,5
06-03-2019,24.9,19,29,,5
07-03-2019,26.2,18.2,30,,5
08-03-2019,27.1,18.7,31,,5
09-03-2019,28.6,20,32.4,,5
10-03-2019,28,19.4,32.4,,5
11-03-2019,26.7,20.6,30,,5
12-03-2019,26.1,23.2,30,,5
13-03-2019,25.8,20,30.4,,5
14-03-2019,26.8,19.4,30,,5
15-03-2019,28.2,19,36,,5
16-03-2019,27.3,18.2,32,,5
17-03-2019,27.5,19,31.4,,5
18-03-2019,29.2,18.1,34,,5
19-03-2019,27.5,18.5,32,,5
20-03-2019,26.8,19.8,31,,5
21-03-2019,26.5,20.5,30.2,,5
22-03-2019,27.3,18.4,31,,5
23-03-2019,30.3,21.2,34,,5
24-03-2019,31.6,21.4,36.2,,5
25-03-2019,33.3,22,40,,5
26-03-2019,31.8,23.4,39,,5
27-03-2019,28.9,23.5,33,,5
28-03-2019,28.7,22.6,32,,5
29-03-2019,29.6,23.2,33,,5
30-03-2019,28.6,23.4,31,,5
31-03-2019,28.8,25.4,31.8,,5
01-04-2019,27.9,21.8,31.6,,5
02-04-2019,27.9,21,31.4,,5
03-04-2019,29.2,23.4,34.2,,5
04-04-2019,28.9,23.2,32.2,,5
05-04-2019,29.5,24.6,32.6,,5
06-04-2019,29.3,23.5,32.4,,5
07-04-2019,29.2,23,33,,5
08-04-2019,29.6,23.1,33,,5
09-04-2019,29.3,23.4,33.4,,5
10-04-2019,29.1,23.6,32.4,,5
11-04-2019,29.3,23.6,32.8,,5
12-04-2019,29.4,24.2,33,,5
13-04-2019,31.2,23,36,,5
14-04-2019,30.6,24,33.6,,5
15-04-2019,30.2,24.6,33,,5
16-04-2019,29.9,25.8,33.6,,5
17-04-2019,29.3,25,33,,5
18-04-2019,29.2,23.1,33,,5
19-04-2019,30.6,23.5,34.6,,5
20-04-2019,29.5,23.2,32.6,,5
21-04-2019,29.1,25,32.4,,5
22-04-2019,29.7,22.8,33.8,,5
23-04-2019,30,25.6,34.2,,5
24-04-2019,30.2,25.6,33.4,,5
25-04-2019,30.9,25.2,34.4,,5
26-04-2019,31.5,25.2,34,,5
27-04-2019,32.1,25.5,36,,5
28-04-2019,31.8,28.1,35.2,,5
29-04-2019,30.3,28.6,34.8,,5
30-04-2019,29.9,25.4,33.6,,5
01-05-2019,29.5,25.7,32.4,,5
02-05-2019,29.6,24.9,33,,5
03-05-2019,29.3,24.2,32.8,,5
04-05-2019,29.9,27.2,33.2,,5
05-05-2019,29.9,25.8,33.4,,5
06-05-2019,29.7,25.8,32.2,,5
07-05-2019,29.8,25,32.8,,5
08-05-2019,29.8,27.4,33,,5
09-05-2019,29.9,24.8,32.8,,5
10-05-2019,30.1,25.7,33,,5
11-05-2019,29.7,24.8,32.6,,5
12-05-2019,29.8,24.6,32.6,,5
13-05-2019,29.8,25.4,33,,5
14-05-2019,29.8,25.2,32.8,,5
15-05-2019,30,25,33,,5
16-05-2019,30.1,25.2,33.4,,5
17-05-2019,30.4,24.8,33.8,,5
18-05-2019,30.8,25.5,34,,5
19-05-2019,31.3,25.2,35.6,,5
20-05-2019,30.9,25.4,34.6,,5
21-05-2019,30.6,26.8,33.6,,5
22-05-2019,30.4,27.6,33,,5
23-05-2019,30.5,26.8,33.8,,5
24-05-2019,31,27.2,34,,5
25-05-2019,30.8,27.4,33.8,,5
26-05-2019,30.7,26.6,33.8,,5
27-05-2019,30.9,27.7,33.6,,5
28-05-2019,30.9,26.5,34,,5
29-05-2019,30.9,27.2,34,,5
30-05-2019,30.9,28.2,34,,5
31-05-2019,30.9,26.6,34.2,,5
01-06-2019,31.1,28,34.8,,5
02-06-2019,31.3,27.6,34.2,,5
03-06-2019,31.3,29.4,34.4,,5
04-06-2019,30.9,28.7,33.8,,5
05-06-2019,31,28.5,34.2,,5
06-06-2019,31.2,29,34.8,,5
07-06-2019,31.6,28.5,34.4,,5
08-06-2019,32,29.6,35,,5
09-06-2019,31.7,30.4,36.4,,5
10-06-2019,30.1,25,35.2,3,5
11-06-2019,30.7,23,34,39.9,5
12-06-2019,28.4,26,33.4,0,5
13-06-2019,29.4,24.1,34.2,15,5
14-06-2019,28.7,26,33.6,17,5
15-06-2019,29.7,24.6,33.6,45,5
16-06-2019,30.2,26.6,33.2,13,5
17-06-2019,30.4,27.5,33.4,6.1,5
18-06-2019,28.7,26.5,32,7.1,5
19-06-2019,29.3,25.7,32,19.1,5
20-06-2019,30.4,26.7,33.4,0.5,5
21-06-2019,30.7,28.1,33.2,0,5
22-06-2019,30.7,27.4,33.2,,5
23-06-2019,30.7,28.6,33.2,,5
24-06-2019,29.3,25.4,31.2,,5
25-06-2019,29.7,26.5,32.4,0.5,5
26-06-2019,29.6,26,33,14,5
27-06-2019,28.9,26.2,33,4.1,5
28-06-2019,27,25,30,4.1,5
29-06-2019,26.7,23,30,235,5
30-06-2019,27.2,24.2,29,93,5
01-07-2019,26.3,24,28,91.9,5
02-07-2019,26.6,23.4,28,374.9,5
03-07-2019,27.4,24,30,34,5
04-07-2019,28.1,25,30,4.1,5
05-07-2019,28.6,25.6,30,23.1,5
06-07-2019,28.3,24,30,78,5
07-07-2019,29.2,25,30.2,40.9,5
08-07-2019,28.2,25.1,29,31,5
09-07-2019,28.9,26,31.8,130,5
10-07-2019,27.3,26,29,7.1,5
11-07-2019,28.6,25,31,50,5
12-07-2019,29.3,23,32,24.9,5
13-07-2019,28.6,25.4,30.4,4.1,5
14-07-2019,29.4,25.4,31,10.9,5
15-07-2019,29.6,28.2,31,3,5
16-07-2019,29.1,26.2,30.2,3,5
17-07-2019,29.5,27.2,32.4,4.1,5
18-07-2019,29.9,26.6,32,7.1,5
19-07-2019,30.1,26.6,33.4,2,5
20-07-2019,28.6,26.2,32.2,0.3,5
21-07-2019,29.2,25.2,32.6,6.1,5
22-07-2019,29.8,25,33.4,16,5
23-07-2019,28.7,27.8,31,0,5
24-07-2019,27.4,25.1,29,84.1,5
25-07-2019,27.9,24.9,30,38.1,5
26-07-2019,28.1,26,30.8,43.9,5
27-07-2019,27.8,24,30,218.9,5
28-07-2019,29,24.5,30,27.9,5
29-07-2019,28.1,26,29,0.5,5
30-07-2019,27,24,29,39.1,5
31-07-2019,28.1,23.4,29,65,5
01-08-2019,28.4,25.4,30.8,13,5
02-08-2019,26.7,24.2,29,42.9,5
03-08-2019,26.4,24.6,28,134.1,5
04-08-2019,27.3,25,28,0,5
05-08-2019,28.3,24,29,62,5
06-08-2019,28.1,24.8,29,8.9,5
07-08-2019,28.1,25.4,29,7.9,5
08-08-2019,28.3,26.2,29,1,5
09-08-2019,28.1,26,29,4.1,5
10-08-2019,28.6,26.6,29.8,3,5
11-08-2019,28.4,25.6,30.6,5.1,5
12-08-2019,28.4,24.8,31.2,6.1,5
13-08-2019,28.3,26,30,1,5
14-08-2019,28.2,26,30,3,5
15-08-2019,28.3,25.2,30.6,7.9,5
16-08-2019,28.4,25.2,30.4,6.1,5
17-08-2019,28.5,25.8,31,5.1,5
18-08-2019,28.6,25.6,31,4.1,5
19-08-2019,28.6,25.8,30.2,2,5
20-08-2019,29.1,25.5,31.4,1,5
21-08-2019,28.8,26,31,6.1,5
22-08-2019,28.9,27,31,1,5
23-08-2019,28.9,26.4,31.6,2,5
24-08-2019,28.6,25.4,31.2,1,5
25-08-2019,27.8,25,30.2,10.9,5
26-08-2019,28.4,24.6,31,7.1,5
27-08-2019,28.6,25.8,31.2,0,5
28-08-2019,28.5,25,31.4,6.1,5
29-08-2019,28.7,25.4,32.4,3,5
30-08-2019,28.3,25.2,30,3,5
31-08-2019,27.9,25.7,29.2,13,5
01-09-2019,27.2,25.4,28,16,5
02-09-2019,27.8,24.9,31.2,17,5
03-09-2019,26.4,24.6,29,131.1,5
04-09-2019,25.9,24,27,118.1,5
05-09-2019,27,24.2,29,242.1,5
06-09-2019,27.3,24.8,29,45,5
07-09-2019,26.8,24.8,29,23.1,5
08-09-2019,26.9,23.6,28.8,119.1,5
09-09-2019,27.1,24.3,29,25.9,5
10-09-2019,27.7,24.4,30,54.1,5
11-09-2019,27.2,24.2,29.2,7.1,5
12-09-2019,27.4,26,29,5.1,5
13-09-2019,27.2,23,29.2,40.9,5
14-09-2019,28.6,24.6,30.6,23.1,5
15-09-2019,26.4,23.5,30,31,5
16-09-2019,28.3,24.3,29,8.9,5
17-09-2019,27.4,26,29.4,5.1,5
18-09-2019,27.3,24.6,31,7.9,5
19-09-2019,27.6,23.6,31,69.1,5
20-09-2019,27.1,24.7,29,3,5
21-09-2019,27.9,24.6,31.7,55.1,5
22-09-2019,28.7,25,33,0.8,5
23-09-2019,29.1,25.6,32,0,5
24-09-2019,28.9,25.2,31,0.5,5
25-09-2019,27.7,24,30,30,5
26-09-2019,27.8,25,32,1,5
27-09-2019,27.6,23.8,30.8,29,5
28-09-2019,28,24.8,31,1,5
29-09-2019,28.4,25,32.2,0.3,5
30-09-2019,28.3,26,31.4,4.1,5
01-10-2019,28.9,26,31.8,0.8,5
02-10-2019,28.8,24.8,31.6,0,5
03-10-2019,29,24.5,31.6,,5
04-10-2019,28.8,26.4,32,,5
05-10-2019,28.6,23.7,32.4,,5
06-10-2019,29.3,23.5,33,0,5
07-10-2019,30,24.8,33,,5
08-10-2019,29.5,24.5,33.6,,5
09-10-2019,28.5,23.5,33,3,5
10-10-2019,29.3,24,34,0.5,5
11-10-2019,29.6,23.8,33,7.9,5
12-10-2019,29.1,25,34,0,5
13-10-2019,30.4,24.2,35,0.5,5
14-10-2019,31.4,25.6,35,0,5
15-10-2019,32.1,23.8,36.2,,5
16-10-2019,31.5,23,35.2,,5
17-10-2019,30.7,23.6,35,,5
18-10-2019,28.5,24.6,31,,5
19-10-2019,25.7,24.6,27,,5
20-10-2019,25.6,23.4,27.4,,5
21-10-2019,27.9,23.4,32,,5
22-10-2019,27.7,23.8,31,9.9,5
23-10-2019,26.8,23.6,29,7.1,5
24-10-2019,27.4,24.1,31,2,5
25-10-2019,28.2,23.8,30,2,5
26-10-2019,27.3,25.4,29.6,0.3,5
27-10-2019,28.9,23,32,1,5
28-10-2019,29.3,24.4,33,0,5
29-10-2019,29.8,24.8,33,,5
30-10-2019,30.8,24.8,36,,5
31-10-2019,30.6,24.6,34,,5
01-11-2019,28.9,25,34.4,,5
02-11-2019,28.7,23,32.8,,5
03-11-2019,28.7,23.9,32.6,,5
04-11-2019,28.9,23.6,32,,5
05-11-2019,29.8,24.6,33.4,,5
06-11-2019,28.7,23.2,31.6,,5
07-11-2019,28.7,24.6,32.2,,5
08-11-2019,27.2,24,30.4,33,5
09-11-2019,27.7,23.8,30.4,30,5
10-11-2019,28.6,23,33,0,5
11-11-2019,29.2,22.7,33,,5
12-11-2019,29.3,22.8,34,,5
13-11-2019,29.8,23.8,34.4,,5
14-11-2019,28.7,22,33,,5
15-11-2019,29.1,23.2,32.6,,5
16-11-2019,30,23.8,33,,5
17-11-2019,30.7,23.7,35,,5
18-11-2019,29.3,24,34,,5
19-11-2019,29.1,21.4,34,,5
20-11-2019,28.7,21.4,33,,5
21-11-2019,29.5,22.2,34,,5
22-11-2019,29.3,22.8,33.4,,5
23-11-2019,29.2,23.6,33,,5
24-11-2019,29,22.4,34,,5
25-11-2019,28.6,22.2,33,,5
26-11-2019,28.7,20.5,34,,5
